,Review,Review_norm,review_tokens,review_tokens_SR
115,bara tiba dengan selamat tapi cs avoskin tolong diperbaiki lagi dia ngomong soal sop tapi ga paham yang saya bilang cuma minta konfirmasi pesanan karena saya udah transaksi ngomong kemana bilang sop masa harus nunggu hari untuk konfirmasi pesanan padahal udah transaksi loh udah bayar,bara tiba dengan selamat tapi customer service avoskin tolong diperbaiki lagi dia mengomong soal sop tapi enggak paham yang saya bilang cuma meminta konfirmasi pesanan karena saya sudah transaksi mengomong kemana bilang sop masa harus menunggu hari untuk konfirmasi pesanan padahal sudah transaksi loh sudah bayar,"['bara', 'tiba', 'dengan', 'selamat', 'tapi', 'customer', 'service', 'avoskin', 'tolong', 'diperbaiki', 'lagi', 'dia', 'mengomong', 'soal', 'sop', 'tapi', 'enggak', 'paham', 'yang', 'saya', 'bilang', 'cuma', 'meminta', 'konfirmasi', 'pesanan', 'karena', 'saya', 'sudah', 'transaksi', 'mengomong', 'kemana', 'bilang', 'sop', 'masa', 'harus', 'menunggu', 'hari', 'untuk', 'konfirmasi', 'pesanan', 'padahal', 'sudah', 'transaksi', 'loh', 'sudah', 'bayar']","['bara', 'selamat', 'customer', 'service', 'avoskin', 'tolong', 'diperbaiki', 'mengomong', 'sop', 'paham', 'bilang', 'konfirmasi', 'pesanan', 'transaksi', 'mengomong', 'kemana', 'bilang', 'sop', 'menunggu', 'konfirmasi', 'pesanan', 'transaksi', 'loh', 'bayar']"
116,saya pesan masker apa kok ygdikirim malah yg ini,saya pesan masker apa kok ygdikirim malah yang ini,"['saya', 'pesan', 'masker', 'apa', 'kok', 'ygdikirim', 'malah', 'yang', 'ini']","['pesan', 'masker', 'ygdikirim']"
117,produk kemungkinan besar tidak original aroma sangat buruk seperti telur busuk saya pengguna serum avo ysb aa jadi familiar dengan baunya tapi produk ini sangat buruk baunya bahan kimia menyengat seperti telur busuk mau complain tapi sudah lewat hari hati hati aja,produk kemungkinan besar tidak original aroma sangat buruk seperti telur busuk saya pengguna serum avo ysb aa jadi familiar dengan baunya tapi produk ini sangat buruk baunya bahan kimia menyengat seperti telur busuk mau complain tapi sudah lewat hari hati hati saja,"['produk', 'kemungkinan', 'besar', 'tidak', 'original', 'aroma', 'sangat', 'buruk', 'seperti', 'telur', 'busuk', 'saya', 'pengguna', 'serum', 'avo', 'ysb', 'aa', 'jadi', 'familiar', 'dengan', 'baunya', 'tapi', 'produk', 'ini', 'sangat', 'buruk', 'baunya', 'bahan', 'kimia', 'menyengat', 'seperti', 'telur', 'busuk', 'mau', 'complain', 'tapi', 'sudah', 'lewat', 'hari', 'hati', 'hati', 'saja']","['produk', 'original', 'aroma', 'buruk', 'telur', 'busuk', 'pengguna', 'serum', 'avo', 'ysb', 'aa', 'familiar', 'baunya', 'produk', 'buruk', 'baunya', 'bahan', 'kimia', 'menyengat', 'telur', 'busuk', 'complain', 'hati', 'hati']"
118,kok isinya seperti kosong isinya ga bisa keluar dari botol jadi ga bisa kepake padahal kemasan botol ampul dlm kardus segel,kok isinya seperti kosong isinya enggak bisa keluar dari botol jadi enggak bisa terpakai padahal kemasan botol ampul dalam kardus segel,"['kok', 'isinya', 'seperti', 'kosong', 'isinya', 'enggak', 'bisa', 'keluar', 'dari', 'botol', 'jadi', 'enggak', 'bisa', 'terpakai', 'padahal', 'kemasan', 'botol', 'ampul', 'dalam', 'kardus', 'segel']","['isinya', 'kosong', 'isinya', 'botol', 'terpakai', 'kemasan', 'botol', 'ampul', 'kardus', 'segel']"
119,sekali pake wajah langsung breakout jerawat muncul syok padahal berharap jerawat hilang  malah muncul semua,sekali pakai wajah langsung breakout jerawat muncul syok padahal berharap jerawat hilang  malah muncul semua,"['sekali', 'pakai', 'wajah', 'langsung', 'breakout', 'jerawat', 'muncul', 'syok', 'padahal', 'berharap', 'jerawat', 'hilang', 'malah', 'muncul', 'semua']","['pakai', 'wajah', 'langsung', 'breakout', 'jerawat', 'muncul', 'syok', 'berharap', 'jerawat', 'hilang', 'muncul']"
120,gift nya penipuan marketink ribut berkepanjangan untunk dr tokopedia bisa membantu sa atasi dgn solusi penjual harus mengirim gift kpd pembeli dgn wkt yg  tentukan klo tdk maka dana kan kembali kpd pembeli ya mao tdk mao pst avoskin kirim gift nya donk tolonk ini catatan pentink buat toko ini jgn lg da lagi pembeli yg kena dampak sprt aku dan jujur jempol sa buat tokopedia dlm menyelesaikan masalah ini dan gift nya akhirx  kirim donk ke pembeli berkat tokopedia trima ksih tokopedia maaf buat toko ini sa ksih bintank smoga bs blajar dr masalah ini agar bs menjd lbh bae lg,gift nya penipuan marketink ribut berkepanjangan untunk dari tokopedia bisa membantu sa atasi dengan solusi penjual harus mengirim gift kepada pembeli dengan waktu yang  tentukan kalo tidak maka dana kan kembali kepada pembeli ya mau tidak mau pasti avoskin kirim gift nya dong tolonk ini catatan pentink buat toko ini jangan lagi dah lagi pembeli yang kena dampak seperti aku dan jujur jempol sa buat tokopedia dalam menyelesaikan masalah ini dan gift nya akhirx  kirim dong ke pembeli berkat tokopedia terima kasih tokopedia maaf buat toko ini sa kasih bintank semoga bisa belajar dari masalah ini agar bisa menjd lebih bae lagi,"['gift', 'nya', 'penipuan', 'marketink', 'ribut', 'berkepanjangan', 'untunk', 'dari', 'tokopedia', 'bisa', 'membantu', 'sa', 'atasi', 'dengan', 'solusi', 'penjual', 'harus', 'mengirim', 'gift', 'kepada', 'pembeli', 'dengan', 'waktu', 'yang', 'tentukan', 'kalo', 'tidak', 'maka', 'dana', 'kan', 'kembali', 'kepada', 'pembeli', 'ya', 'mau', 'tidak', 'mau', 'pasti', 'avoskin', 'kirim', 'gift', 'nya', 'dong', 'tolonk', 'ini', 'catatan', 'pentink', 'buat', 'toko', 'ini', 'jangan', 'lagi', 'dah', 'lagi', 'pembeli', 'yang', 'kena', 'dampak', 'seperti', 'aku', 'dan', 'jujur', 'jempol', 'sa', 'buat', 'tokopedia', 'dalam', 'menyelesaikan', 'masalah', 'ini', 'dan', 'gift', 'nya', 'akhirx', 'kirim', 'dong', 'ke', 'pembeli', 'berkat', 'tokopedia', 'terima', 'kasih', 'tokopedia', 'maaf', 'buat', 'toko', 'ini', 'sa', 'kasih', 'bintank', 'semoga', 'bisa', 'belajar', 'dari', 'masalah', 'ini', 'agar', 'bisa', 'menjd', 'lebih', 'bae', 'lagi']","['gift', 'nya', 'penipuan', 'marketink', 'ribut', 'berkepanjangan', 'untunk', 'tokopedia', 'membantu', 'sa', 'atasi', 'solusi', 'penjual', 'mengirim', 'gift', 'pembeli', 'tentukan', 'kalo', 'dana', 'pembeli', 'ya', 'avoskin', 'kirim', 'gift', 'nya', 'tolonk', 'catatan', 'pentink', 'toko', 'dah', 'pembeli', 'kena', 'dampak', 'jujur', 'jempol', 'sa', 'tokopedia', 'menyelesaikan', 'gift', 'nya', 'akhirx', 'kirim', 'pembeli', 'berkat', 'tokopedia', 'terima', 'kasih', 'tokopedia', 'maaf', 'toko', 'sa', 'kasih', 'bintank', 'semoga', 'belajar', 'menjd', 'bae']"
121,tekstur dan warnanya berbed padahal belinya di official avoskin biasanya serum retinol avoskin yg saya beli warnanya kekuningan dan kental tp yg beli terakhir warnanya putih dan encer tdk konsisten sdh komplain tp jawabannya tdk memuaskan jadi ragu makenya ilang deh duit rp ribu mending ganti produk lain aja deh drpada terjadi hal yg tdk diinginkan,tekstur dan warnanya berbed padahal belinya di official avoskin biasanya serum retinol avoskin yang saya beli warnanya kekuningan dan kental tapi yang beli terakhir warnanya putih dan encer tidak konsisten sudah komplain tapi jawabannya tidak memuaskan jadi ragu makenya hilang deh duit rp ribu mending ganti produk lain saja deh daripada terjadi hal yang tidak diinginkan,"['tekstur', 'dan', 'warnanya', 'berbed', 'padahal', 'belinya', 'di', 'official', 'avoskin', 'biasanya', 'serum', 'retinol', 'avoskin', 'yang', 'saya', 'beli', 'warnanya', 'kekuningan', 'dan', 'kental', 'tapi', 'yang', 'beli', 'terakhir', 'warnanya', 'putih', 'dan', 'encer', 'tidak', 'konsisten', 'sudah', 'komplain', 'tapi', 'jawabannya', 'tidak', 'memuaskan', 'jadi', 'ragu', 'makenya', 'hilang', 'deh', 'duit', 'rp', 'ribu', 'mending', 'ganti', 'produk', 'lain', 'saja', 'deh', 'daripada', 'terjadi', 'hal', 'yang', 'tidak', 'diinginkan']","['tekstur', 'warnanya', 'berbed', 'belinya', 'official', 'avoskin', 'serum', 'retinol', 'avoskin', 'beli', 'warnanya', 'kekuningan', 'kental', 'beli', 'warnanya', 'putih', 'encer', 'konsisten', 'komplain', 'jawabannya', 'memuaskan', 'ragu', 'makenya', 'hilang', 'deh', 'duit', 'rp', 'ribu', 'mending', 'ganti', 'produk', 'deh']"
122,beli pas sale kemarin pas datang di kemasan tertulis exp date bulan januari saya melakukan protes melalui chat dengan admin saya mengirimkan bukti berupa foto ini karena saya tidak membuat video unboxing saya diminta menunggu konfirmasi pengecekan barang yg memakan waktu hari dan menyatakan bahwa barang ini tidak diproduksi di bulan november ini ya tentu nggak diproduksi di bulan november ini lah kalo diproduksi di november nggak mungkin expired di bulan januari sangat kecewa dengan pelayanan dari toko ini seharusnya dilakukan pengecekan terlebih dahulu sebelum barang dikirim dari beberapa kali saya membeli produk di official avoskin store baru kali ini kecewa karena pelayanannya mungkin saatnya berpindah ke merk lain,beli pas sale kemarin pas datang di kemasan tertulis exp date bulan januari saya melakukan protes melalui chat dengan admin saya mengirimkan bukti berupa foto ini karena saya tidak membuat video unboxing saya diminta menunggu konfirmasi pengecekan barang yang memakan waktu hari dan menyatakan bahwa barang ini tidak diproduksi di bulan november ini ya tentu enggak diproduksi di bulan november ini lah kalo diproduksi di november enggak mungkin expired di bulan januari sangat kecewa dengan pelayanan dari toko ini seharusnya dilakukan pengecekan terlebih dahulu sebelum barang dikirim dari beberapa kali saya membeli produk di official avoskin store baru kali ini kecewa karena pelayanannya mungkin saatnya berpindah ke merk lain,"['beli', 'pas', 'sale', 'kemarin', 'pas', 'datang', 'di', 'kemasan', 'tertulis', 'exp', 'date', 'bulan', 'januari', 'saya', 'melakukan', 'protes', 'melalui', 'chat', 'dengan', 'admin', 'saya', 'mengirimkan', 'bukti', 'berupa', 'foto', 'ini', 'karena', 'saya', 'tidak', 'membuat', 'video', 'unboxing', 'saya', 'diminta', 'menunggu', 'konfirmasi', 'pengecekan', 'barang', 'yang', 'memakan', 'waktu', 'hari', 'dan', 'menyatakan', 'bahwa', 'barang', 'ini', 'tidak', 'diproduksi', 'di', 'bulan', 'november', 'ini', 'ya', 'tentu', 'enggak', 'diproduksi', 'di', 'bulan', 'november', 'ini', 'lah', 'kalo', 'diproduksi', 'di', 'november', 'enggak', 'mungkin', 'expired', 'di', 'bulan', 'januari', 'sangat', 'kecewa', 'dengan', 'pelayanan', 'dari', 'toko', 'ini', 'seharusnya', 'dilakukan', 'pengecekan', 'terlebih', 'dahulu', 'sebelum', 'barang', 'dikirim', 'dari', 'beberapa', 'kali', 'saya', 'membeli', 'produk', 'di', 'official', 'avoskin', 'store', 'baru', 'kali', 'ini', 'kecewa', 'karena', 'pelayanannya', 'mungkin', 'saatnya', 'berpindah', 'ke', 'merk', 'lain']","['beli', 'pas', 'sale', 'kemarin', 'pas', 'kemasan', 'tertulis', 'exp', 'date', 'januari', 'protes', 'chat', 'admin', 'mengirimkan', 'bukti', 'foto', 'video', 'unboxing', 'menunggu', 'konfirmasi', 'pengecekan', 'barang', 'memakan', 'barang', 'diproduksi', 'november', 'ya', 'diproduksi', 'november', 'kalo', 'diproduksi', 'november', 'expired', 'januari', 'kecewa', 'pelayanan', 'toko', 'pengecekan', 'barang', 'dikirim', 'kali', 'membeli', 'produk', 'official', 'avoskin', 'store', 'kali', 'kecewa', 'pelayanannya', 'berpindah', 'merk']"
123,dapat barang hampir expired beli november expired januari saya tidak membuat video unboxing karena sudah kali belanja tidak bermasalah karena ini juga official store avoskin juga bisa dilihat bagaimana store lepas tanggung jawab dari chat yang saya dan adminnya bagi yang mau beli pikir pikir lagi ya terus terang kalau saya kapok beli avoskin saatnya beralih ke merk lain yg lebih mengutamakan kualitas produk yg dijual kepada pelanggan bukan semata mata cari untung kalau di review bisa bintang saya akan pilih bintang,dapat barang hampir expired beli november expired januari saya tidak membuat video unboxing karena sudah kali belanja tidak bermasalah karena ini juga official store avoskin juga bisa dilihat bagaimana store lepas tanggung jawab dari chat yang saya dan adminnya bagi yang mau beli pikir pikir lagi ya terus terang kalau saya kapok beli avoskin saatnya beralih ke merk lain yang lebih mengutamakan kualitas produk yang dijual kepada pelanggan bukan semata mata cari untung kalau di review bisa bintang saya akan pilih bintang,"['dapat', 'barang', 'hampir', 'expired', 'beli', 'november', 'expired', 'januari', 'saya', 'tidak', 'membuat', 'video', 'unboxing', 'karena', 'sudah', 'kali', 'belanja', 'tidak', 'bermasalah', 'karena', 'ini', 'juga', 'official', 'store', 'avoskin', 'juga', 'bisa', 'dilihat', 'bagaimana', 'store', 'lepas', 'tanggung', 'jawab', 'dari', 'chat', 'yang', 'saya', 'dan', 'adminnya', 'bagi', 'yang', 'mau', 'beli', 'pikir', 'pikir', 'lagi', 'ya', 'terus', 'terang', 'kalau', 'saya', 'kapok', 'beli', 'avoskin', 'saatnya', 'beralih', 'ke', 'merk', 'lain', 'yang', 'lebih', 'mengutamakan', 'kualitas', 'produk', 'yang', 'dijual', 'kepada', 'pelanggan', 'bukan', 'semata', 'mata', 'cari', 'untung', 'kalau', 'di', 'review', 'bisa', 'bintang', 'saya', 'akan', 'pilih', 'bintang']","['barang', 'expired', 'beli', 'november', 'expired', 'januari', 'video', 'unboxing', 'kali', 'belanja', 'bermasalah', 'official', 'store', 'avoskin', 'store', 'lepas', 'tanggung', 'chat', 'adminnya', 'beli', 'pikir', 'pikir', 'ya', 'terang', 'kapok', 'beli', 'avoskin', 'beralih', 'merk', 'mengutamakan', 'kualitas', 'produk', 'dijual', 'pelanggan', 'mata', 'cari', 'untung', 'review', 'bintang', 'pilih', 'bintang']"
124,sabun mukanya lebih encer dan warnanya agak kuning,sabun mukanya lebih encer dan warnanya agak kuning,"['sabun', 'mukanya', 'lebih', 'encer', 'dan', 'warnanya', 'agak', 'kuning']","['sabun', 'mukanya', 'encer', 'warnanya', 'kuning']"
125,udah bertahun pake avoskin karena cocok banget tapi baru pertama ini beli online pas dateng cuma botol doang pengecekkan barang sebelum dikirim kurang beli botol botolnya tumpah tidak bersisa botol tidak pecah hanya tidak rapat penutupnya minta tolong pengecekkannya diperbaiki dong avoskin aku lihat ini udah kasus kesekian kalinya,sudah bertahun pakai avoskin karena cocok banget tapi baru pertama ini beli online pas datang cuma botol doang pengecekkan barang sebelum dikirim kurang beli botol botolnya tumpah tidak bersisa botol tidak pecah hanya tidak rapat penutupnya meminta tolong pengecekkannya diperbaiki dong avoskin aku lihat ini sudah kasus kesekian kalinya,"['sudah', 'bertahun', 'pakai', 'avoskin', 'karena', 'cocok', 'banget', 'tapi', 'baru', 'pertama', 'ini', 'beli', 'online', 'pas', 'datang', 'cuma', 'botol', 'doang', 'pengecekkan', 'barang', 'sebelum', 'dikirim', 'kurang', 'beli', 'botol', 'botolnya', 'tumpah', 'tidak', 'bersisa', 'botol', 'tidak', 'pecah', 'hanya', 'tidak', 'rapat', 'penutupnya', 'meminta', 'tolong', 'pengecekkannya', 'diperbaiki', 'dong', 'avoskin', 'aku', 'lihat', 'ini', 'sudah', 'kasus', 'kesekian', 'kalinya']","['bertahun', 'pakai', 'avoskin', 'cocok', 'banget', 'beli', 'online', 'pas', 'botol', 'doang', 'pengecekkan', 'barang', 'dikirim', 'beli', 'botol', 'botolnya', 'tumpah', 'bersisa', 'botol', 'pecah', 'rapat', 'penutupnya', 'tolong', 'pengecekkannya', 'diperbaiki', 'avoskin', 'lihat', 'kesekian', 'kalinya']"
126,serum yang dikirim kyknya udah rusak karena ada endapan di bawahnya dan bikin breakout,serum yang dikirim kayaknya sudah rusak karena ada endapan di bawahnya dan bikin breakout,"['serum', 'yang', 'dikirim', 'kayaknya', 'sudah', 'rusak', 'karena', 'ada', 'endapan', 'di', 'bawahnya', 'dan', 'bikin', 'breakout']","['serum', 'dikirim', 'kayaknya', 'rusak', 'endapan', 'bawahnya', 'bikin', 'breakout']"
127,beli lagi khusus buat kasi review yang sesuai jangan percaya aja meski official store beli serum cuma di kirim lihat dari bukti bentuk kotak saja sudah jelas isi nya serum atau serum pihak avoskin pasti paham la tapi tidak mau tanggung jawab karena alasan sudah lewat waktu padahal sudah tau memang kurang kirim mau untung juga gak gitu kali caranya,beli lagi khusus buat kasih review yang sesuai jangan percaya saja meski official store beli serum cuma di kirim lihat dari bukti bentuk kotak saja sudah jelas isi nya serum atau serum pihak avoskin pasti paham lah tapi tidak mau tanggung jawab karena alasan sudah lewat waktu padahal sudah tau memang kurang kirim mau untung juga enggak begitu kali caranya,"['beli', 'lagi', 'khusus', 'buat', 'kasih', 'review', 'yang', 'sesuai', 'jangan', 'percaya', 'saja', 'meski', 'official', 'store', 'beli', 'serum', 'cuma', 'di', 'kirim', 'lihat', 'dari', 'bukti', 'bentuk', 'kotak', 'saja', 'sudah', 'jelas', 'isi', 'nya', 'serum', 'atau', 'serum', 'pihak', 'avoskin', 'pasti', 'paham', 'lah', 'tapi', 'tidak', 'mau', 'tanggung', 'jawab', 'karena', 'alasan', 'sudah', 'lewat', 'waktu', 'padahal', 'sudah', 'tau', 'memang', 'kurang', 'kirim', 'mau', 'untung', 'juga', 'enggak', 'begitu', 'kali', 'caranya']","['beli', 'khusus', 'kasih', 'review', 'sesuai', 'percaya', 'official', 'store', 'beli', 'serum', 'kirim', 'lihat', 'bukti', 'bentuk', 'kotak', 'isi', 'nya', 'serum', 'serum', 'avoskin', 'paham', 'tanggung', 'alasan', 'tau', 'kirim', 'untung', 'kali']"
128,dus tidak ada isinya,dus tidak ada isinya,"['dus', 'tidak', 'ada', 'isinya']","['dus', 'isinya']"
129,sunscreen blepotan keluar dr tube sebaiknya tube di seal,sunscreen blepotan keluar dari tube sebaiknya tube di seal,"['sunscreen', 'blepotan', 'keluar', 'dari', 'tube', 'sebaiknya', 'tube', 'di', 'seal']","['sunscreen', 'blepotan', 'tube', 'tube', 'seal']"
130,warnanya keruh banyak gelembungnya terus baunya aneh itu gapapakah sumpah avoskin kali ini mengecewakan,warnanya keruh banyak gelembungnya terus baunya aneh itu gapapakah sumpah avoskin kali ini mengecewakan,"['warnanya', 'keruh', 'banyak', 'gelembungnya', 'terus', 'baunya', 'aneh', 'itu', 'gapapakah', 'sumpah', 'avoskin', 'kali', 'ini', 'mengecewakan']","['warnanya', 'keruh', 'gelembungnya', 'baunya', 'aneh', 'gapapakah', 'sumpah', 'avoskin', 'kali', 'mengecewakan']"
131,baru kali ini biasa nya beli ini baik ajah,baru kali ini biasa nya beli ini baik saja,"['baru', 'kali', 'ini', 'biasa', 'nya', 'beli', 'ini', 'baik', 'saja']","['kali', 'nya', 'beli']"
132,pembelian kedua kenapa dapet barang kek gini yaa apa karna barang sale encer banget creamnya udah coba masukin kulkas tapi tetep gini aman ga ya tetep dipakenya,pembelian kedua kenapa dapat barang kayak begini ya apa karena barang sale encer banget creamnya sudah coba memasuki kulkas tapi tetap begini aman enggak ya tetap dipakai,"['pembelian', 'kedua', 'kenapa', 'dapat', 'barang', 'kayak', 'begini', 'ya', 'apa', 'karena', 'barang', 'sale', 'encer', 'banget', 'creamnya', 'sudah', 'coba', 'memasuki', 'kulkas', 'tapi', 'tetap', 'begini', 'aman', 'enggak', 'ya', 'tetap', 'dipakai']","['pembelian', 'barang', 'kayak', 'ya', 'barang', 'sale', 'encer', 'banget', 'creamnya', 'coba', 'memasuki', 'kulkas', 'aman', 'ya', 'dipakai']"
133,isinya kosong pertama kali beli barang begini karena officialnya store jdi gak buat video dari barang barang isinya kosong,isinya kosong pertama kali beli barang begini karena officialnya store jadi enggak buat video dari barang barang isinya kosong,"['isinya', 'kosong', 'pertama', 'kali', 'beli', 'barang', 'begini', 'karena', 'officialnya', 'store', 'jadi', 'enggak', 'buat', 'video', 'dari', 'barang', 'barang', 'isinya', 'kosong']","['isinya', 'kosong', 'kali', 'beli', 'barang', 'officialnya', 'store', 'video', 'barang', 'barang', 'isinya', 'kosong']"
134,hmm agak ragu dengan produk ini baru sekali saya pakai kok jadi ada kerak putihnya gini di kulit saya ya,hmm agak ragu dengan produk ini baru sekali saya pakai kok jadi ada kerak putihnya begini di kulit saya ya,"['hmm', 'agak', 'ragu', 'dengan', 'produk', 'ini', 'baru', 'sekali', 'saya', 'pakai', 'kok', 'jadi', 'ada', 'kerak', 'putihnya', 'begini', 'di', 'kulit', 'saya', 'ya']","['hmm', 'ragu', 'produk', 'pakai', 'kerak', 'putihnya', 'kulit', 'ya']"
